file,start_well,goal_well,path_length,path_dim_x,path_dim_y,path_dim_z,endpoints_dim_x,endpoints_dim_y,endpoints_dim_z,diff_dim_x,diff_dim_y,diff_dim_z
v2.5_0577.h5,0,9,79.0,19,27,4,18,1,4,1,26,0
v2.5_0577.h5,1,3,8.0,4,1,3,4,1,3,0,0,0
v2.5_0577.h5,1,5,14.0,8,0,5,8,0,4,0,0,1
v2.5_0577.h5,1,0,10.0,2,4,2,1,4,1,1,0,1
v2.5_0577.h5,1,2,12.0,4,4,4,4,4,4,0,0,0
v2.5_0577.h5,2,5,12.0,4,4,2,4,4,0,0,0,2
v2.5_0577.h5,2,1,12.0,4,4,4,4,4,4,0,0,0
v2.5_0577.h5,2,0,12.0,5,1,4,5,0,3,0,1,1
v2.5_0577.h5,2,9,89.0,13,28,9,13,1,7,0,27,2
v2.5_0577.h5,3,1,8.0,4,1,3,4,1,3,0,0,0
v2.5_0577.h5,3,5,12.0,4,1,7,4,1,7,0,0,0
v2.5_0577.h5,3,0,16.0,6,4,4,5,3,4,1,1,0
v2.5_0577.h5,3,2,10.0,0,3,7,0,3,7,0,0,0
v2.5_0577.h5,4,7,23.0,7,10,6,7,10,6,0,0,0
v2.5_0577.h5,4,6,27.0,3,19,1,3,17,1,0,2,0
v2.5_0577.h5,4,8,15.0,9,2,4,9,2,4,0,0,0
v2.5_0577.h5,4,11,55.0,21,9,11,19,3,7,2,6,4
v2.5_0577.h5,5,3,12.0,4,1,7,4,1,7,0,0,0
v2.5_0577.h5,5,1,14.0,8,0,5,8,0,4,0,0,1
v2.5_0577.h5,5,2,12.0,4,4,2,4,4,0,0,0,2
v2.5_0577.h5,5,0,30.0,10,7,5,9,4,3,1,3,2
v2.5_0577.h5,6,7,42.0,7,13,7,4,7,5,3,6,2
v2.5_0577.h5,6,5,33.0,8,12,5,0,12,5,8,0,0
v2.5_0577.h5,6,8,38.0,9,17,6,6,15,5,3,2,1
v2.5_0577.h5,6,2,47.0,5,19,7,4,16,5,1,3,2
v2.5_0577.h5,7,6,42.0,7,13,7,4,7,5,3,6,2
v2.5_0577.h5,7,10,20.0,12,5,2,12,4,2,0,1,0
v2.5_0577.h5,7,8,40.0,6,14,10,2,8,10,4,6,0
v2.5_0577.h5,7,4,23.0,7,10,6,7,10,6,0,0,0
v2.5_0577.h5,8,7,40.0,6,14,10,2,8,10,4,6,0
v2.5_0577.h5,8,6,38.0,9,17,6,6,15,5,3,2,1
v2.5_0577.h5,8,4,15.0,9,2,4,9,2,4,0,0,0
v2.5_0577.h5,8,11,42.0,12,11,7,10,5,3,2,6,4
v2.5_0577.h5,9,5,83.0,10,28,9,9,5,7,1,23,2
v2.5_0577.h5,9,3,77.0,17,27,3,13,4,0,4,23,3
v2.5_0577.h5,9,2,89.0,13,28,9,13,1,7,0,27,2
v2.5_0577.h5,9,0,79.0,19,27,4,18,1,4,1,26,0
v2.5_0577.h5,10,7,20.0,12,5,2,12,4,2,0,1,0
v2.5_0577.h5,10,6,58.0,19,13,7,16,3,7,3,10,0
v2.5_0577.h5,10,8,34.0,10,12,12,10,12,12,0,0,0
v2.5_0577.h5,10,11,40.0,2,17,16,0,17,15,2,0,1
v2.5_0577.h5,11,7,56.0,14,18,14,12,13,13,2,5,1
v2.5_0577.h5,11,10,40.0,2,17,16,0,17,15,2,0,1
v2.5_0577.h5,11,8,42.0,12,11,7,10,5,3,2,6,4
v2.5_0577.h5,11,4,55.0,21,9,11,19,3,7,2,6,4
v2.5_3206.h5,0,4,43.0,15,12,7,15,10,6,0,2,1
v2.5_3206.h5,0,3,39.0,8,20,8,8,20,7,0,0,1
v2.5_3206.h5,0,1,47.0,11,19,7,2,19,6,9,0,1
v2.5_3206.h5,0,9,68.0,25,17,4,25,1,0,0,16,4
v2.5_3206.h5,1,2,5.0,2,3,0,2,3,0,0,0,0
v2.5_3206.h5,1,4,22.0,13,9,0,13,9,0,0,0,0
v2.5_3206.h5,1,5,33.0,17,5,4,17,2,4,0,3,0
v2.5_3206.h5,1,7,98.0,28,29,14,21,9,14,7,20,0
v2.5_3206.h5,2,4,23.0,11,12,0,11,12,0,0,0,0
v2.5_3206.h5,2,0,48.0,11,22,7,4,22,6,7,0,1
v2.5_3206.h5,2,1,5.0,2,3,0,2,3,0,0,0,0
v2.5_3206.h5,2,5,34.0,15,8,4,15,5,4,0,3,0
v2.5_3206.h5,3,6,25.0,12,6,4,11,4,4,1,2,0
v2.5_3206.h5,3,8,42.0,16,15,4,16,12,0,0,3,4
v2.5_3206.h5,3,9,49.0,17,22,7,17,19,7,0,3,0
v2.5_3206.h5,3,10,54.0,23,22,6,23,19,6,0,3,0
v2.5_3206.h5,4,2,23.0,11,12,0,11,12,0,0,0,0
v2.5_3206.h5,4,0,43.0,15,12,7,15,10,6,0,2,1
v2.5_3206.h5,4,5,17.0,4,8,4,4,7,4,0,1,0
v2.5_3206.h5,4,1,22.0,13,9,0,13,9,0,0,0,0
v2.5_3206.h5,5,4,17.0,4,8,4,4,7,4,0,1,0
v2.5_3206.h5,5,2,34.0,15,8,4,15,5,4,0,3,0
v2.5_3206.h5,5,7,77.0,8,27,13,4,7,10,4,20,3
v2.5_3206.h5,5,1,33.0,17,5,4,17,2,4,0,3,0
v2.5_3206.h5,6,3,25.0,12,6,4,11,4,4,1,2,0
v2.5_3206.h5,6,8,25.0,5,16,4,5,16,4,0,0,0
v2.5_3206.h5,6,9,46.0,6,23,11,6,23,11,0,0,0
v2.5_3206.h5,6,10,51.0,12,23,10,12,23,10,0,0,0
v2.5_3206.h5,7,4,86.0,20,20,14,8,0,14,12,20,0
v2.5_3206.h5,7,8,48.0,7,18,15,1,18,15,6,0,0
v2.5_3206.h5,7,5,77.0,8,27,13,4,7,10,4,20,3
v2.5_3206.h5,7,9,31.0,7,11,8,2,11,8,5,0,0
v2.5_3206.h5,8,6,25.0,5,16,4,5,16,4,0,0,0
v2.5_3206.h5,8,3,42.0,16,15,4,16,12,0,0,3,4
v2.5_3206.h5,8,9,17.0,2,7,7,1,7,7,1,0,0
v2.5_3206.h5,8,10,22.0,8,7,6,7,7,6,1,0,0
v2.5_3206.h5,9,8,17.0,2,7,7,1,7,7,1,0,0
v2.5_3206.h5,9,4,55.0,15,20,6,10,11,6,5,9,0
v2.5_3206.h5,9,10,11.0,6,0,3,6,0,1,0,0,2
v2.5_3206.h5,9,7,31.0,7,11,8,2,11,8,5,0,0
v2.5_3206.h5,10,8,22.0,8,7,6,7,7,6,1,0,0
v2.5_3206.h5,10,4,60.0,21,20,5,16,11,5,5,9,0
v2.5_3206.h5,10,9,11.0,6,0,3,6,0,1,0,0,2
v2.5_3206.h5,10,7,32.0,8,11,9,8,11,9,0,0,0
v2.5_3206.h5,11,8,78.0,16,26,14,12,13,13,4,13,1
v2.5_3206.h5,11,4,128.0,36,29,18,21,5,14,15,24,4
v2.5_3206.h5,11,10,90.0,15,24,20,5,6,19,10,18,1
v2.5_3206.h5,11,9,97.0,21,24,21,11,6,20,10,18,1
v2.5_1195.h5,0,5,34.0,7,20,7,7,20,7,0,0,0
v2.5_1195.h5,0,9,56.0,22,12,5,22,3,5,0,9,0
v2.5_1195.h5,0,2,10.0,3,2,2,3,1,2,0,1,0
v2.5_1195.h5,0,4,16.0,6,3,7,6,3,7,0,0,0
v2.5_1195.h5,1,5,13.0,6,6,1,6,6,1,0,0,0
v2.5_1195.h5,1,0,29.0,4,14,7,1,14,6,3,0,1
v2.5_1195.h5,1,3,19.0,5,10,3,5,10,2,0,0,1
v2.5_1195.h5,1,4,19.0,5,11,1,5,11,1,0,0,0
v2.5_1195.h5,2,0,10.0,3,2,2,3,1,2,0,1,0
v2.5_1195.h5,2,9,56.0,19,12,3,19,2,3,0,10,0
v2.5_1195.h5,2,4,10.0,3,2,5,3,2,5,0,0,0
v2.5_1195.h5,2,1,23.0,3,13,5,2,13,4,1,0,1
v2.5_1195.h5,3,5,8.0,1,4,2,1,4,1,0,0,1
v2.5_1195.h5,3,8,70.0,13,24,10,13,3,10,0,21,0
v2.5_1195.h5,3,1,19.0,5,10,3,5,10,2,0,0,1
v2.5_1195.h5,3,6,40.0,8,17,6,2,17,3,6,0,3
v2.5_1195.h5,4,0,16.0,6,3,7,6,3,7,0,0,0
v2.5_1195.h5,4,9,30.0,16,6,2,16,0,2,0,6,0
v2.5_1195.h5,4,2,10.0,3,2,5,3,2,5,0,0,0
v2.5_1195.h5,4,1,19.0,5,11,1,5,11,1,0,0,0
v2.5_1195.h5,5,8,70.0,14,21,11,12,1,11,2,20,0
v2.5_1195.h5,5,7,54.0,17,8,13,10,5,13,7,3,0
v2.5_1195.h5,5,3,8.0,1,4,2,1,4,1,0,0,1
v2.5_1195.h5,5,1,13.0,6,6,1,6,6,1,0,0,0
v2.5_1195.h5,6,5,44.0,10,21,4,1,21,4,9,0,0
v2.5_1195.h5,6,8,84.0,11,41,7,11,20,7,0,21,0
v2.5_1195.h5,6,3,40.0,8,17,6,2,17,3,6,0,3
v2.5_1195.h5,6,1,53.0,14,27,5,7,27,5,7,0,0
v2.5_1195.h5,7,5,54.0,17,8,13,10,5,13,7,3,0
v2.5_1195.h5,7,8,120.0,19,28,24,2,4,24,17,24,0
v2.5_1195.h5,7,3,50.0,17,4,14,11,1,14,6,3,0
v2.5_1195.h5,7,1,55.0,17,14,12,16,11,12,1,3,0
v2.5_1195.h5,8,5,70.0,14,21,11,12,1,11,2,20,0
v2.5_1195.h5,8,9,40.0,6,18,13,3,18,13,3,0,0
v2.5_1195.h5,8,3,70.0,13,24,10,13,3,10,0,21,0
v2.5_1195.h5,8,10,43.0,8,17,13,8,15,12,0,2,1
v2.5_1195.h5,9,11,22.0,10,7,4,10,7,3,0,0,1
v2.5_1195.h5,9,8,40.0,6,18,13,3,18,13,3,0,0
v2.5_1195.h5,9,10,11.0,5,3,2,5,3,1,0,0,1
v2.5_1195.h5,9,4,30.0,16,6,2,16,0,2,0,6,0
v2.5_1195.h5,10,9,11.0,5,3,2,5,3,1,0,0,1
v2.5_1195.h5,10,11,19.0,6,10,2,5,10,2,1,0,0
v2.5_1195.h5,10,4,39.0,21,5,3,21,3,1,0,2,2
v2.5_1195.h5,10,2,45.0,24,5,6,24,5,4,0,0,2
v2.5_1195.h5,11,9,22.0,10,7,4,10,7,3,0,0,1
v2.5_1195.h5,11,8,56.0,13,27,11,13,25,10,0,2,1
v2.5_1195.h5,11,10,19.0,6,10,2,5,10,2,1,0,0
v2.5_1195.h5,11,4,52.0,26,10,3,26,7,1,0,3,2
v2.5_0496.h5,0,4,34.0,17,10,4,17,10,3,0,0,1
v2.5_0496.h5,0,5,39.0,19,16,4,19,16,4,0,0,0
v2.5_0496.h5,0,1,5.0,3,0,2,3,0,2,0,0,0
v2.5_0496.h5,0,2,19.0,6,5,5,4,5,4,2,0,1
v2.5_0496.h5,1,0,5.0,3,0,2,3,0,2,0,0,0
v2.5_0496.h5,1,4,29.0,14,10,2,14,10,1,0,0,1
v2.5_0496.h5,1,2,14.0,3,5,3,1,5,2,2,0,1
v2.5_0496.h5,1,3,29.0,12,16,1,12,16,1,0,0,0
v2.5_0496.h5,2,0,19.0,6,5,5,4,5,4,2,0,1
v2.5_0496.h5,2,4,27.0,13,6,3,13,5,1,0,1,2
v2.5_0496.h5,2,1,14.0,3,5,3,1,5,2,2,0,1
v2.5_0496.h5,2,3,27.0,11,12,2,11,11,1,0,1,1
v2.5_0496.h5,3,5,5.0,4,0,1,4,0,1,0,0,0
v2.5_0496.h5,3,4,10.0,3,6,0,2,6,0,1,0,0
v2.5_0496.h5,3,6,22.0,7,5,8,5,5,8,2,0,0
v2.5_0496.h5,3,2,27.0,11,12,2,11,11,1,0,1,1
v2.5_0496.h5,4,5,9.0,2,6,1,2,6,1,0,0,0
v2.5_0496.h5,4,8,55.0,11,21,2,10,3,2,1,18,0
v2.5_0496.h5,4,3,10.0,3,6,0,2,6,0,1,0,0
v2.5_0496.h5,4,6,20.0,7,1,8,3,1,8,4,0,0
v2.5_0496.h5,5,4,9.0,2,6,1,2,6,1,0,0,0
v2.5_0496.h5,5,8,48.0,11,21,1,8,9,1,3,12,0
v2.5_0496.h5,5,3,5.0,4,0,1,4,0,1,0,0,0
v2.5_0496.h5,5,6,29.0,7,7,7,1,5,7,6,2,0
v2.5_0496.h5,6,4,20.0,7,1,8,3,1,8,4,0,0
v2.5_0496.h5,6,5,29.0,7,7,7,1,5,7,6,2,0
v2.5_0496.h5,6,3,22.0,7,5,8,5,5,8,2,0,0
v2.5_0496.h5,6,2,33.0,16,8,7,16,6,7,0,2,0
v2.5_0496.h5,7,9,28.0,6,10,10,4,10,10,2,0,0
v2.5_0496.h5,7,5,42.0,6,27,7,4,27,7,2,0,0
v2.5_0496.h5,7,11,30.0,7,15,7,6,15,7,1,0,0
v2.5_0496.h5,7,3,41.0,8,27,6,8,27,6,0,0,0
v2.5_0496.h5,8,4,55.0,11,21,2,10,3,2,1,18,0
v2.5_0496.h5,8,5,48.0,11,21,1,8,9,1,3,12,0
v2.5_0496.h5,8,6,77.0,17,21,7,7,4,6,10,17,1
v2.5_0496.h5,8,3,49.0,13,21,2,12,9,2,1,12,0
v2.5_0496.h5,9,5,38.0,12,17,3,8,17,3,4,0,0
v2.5_0496.h5,9,4,45.0,12,23,4,10,23,4,2,0,0
v2.5_0496.h5,9,11,10.0,2,5,3,2,5,3,0,0,0
v2.5_0496.h5,9,7,28.0,6,10,10,4,10,10,2,0,0
v2.5_0496.h5,10,8,25.0,2,11,9,1,11,9,1,0,0
v2.5_0496.h5,10,4,76.0,11,32,8,11,14,7,0,18,1
v2.5_0496.h5,10,6,98.0,17,32,15,8,15,15,9,17,0
v2.5_0496.h5,10,3,70.0,13,32,8,13,20,7,0,12,1
v2.5_0496.h5,11,9,10.0,2,5,3,2,5,3,0,0,0
v2.5_0496.h5,11,5,28.0,12,12,0,10,12,0,2,0,0
v2.5_0496.h5,11,7,30.0,7,15,7,6,15,7,1,0,0
v2.5_0496.h5,11,3,29.0,14,12,1,14,12,1,0,0,0
v2.5_3343.h5,0,1,37.0,10,11,3,9,7,1,1,4,2
v2.5_3343.h5,0,4,53.0,19,11,3,18,0,1,1,11,2
v2.5_3343.h5,0,2,42.0,11,16,4,10,16,2,1,0,2
v2.5_3343.h5,0,5,54.0,21,11,3,20,4,0,1,7,3
v2.5_3343.h5,1,0,37.0,10,11,3,9,7,1,1,4,2
v2.5_3343.h5,1,4,18.0,9,7,2,9,7,2,0,0,0
v2.5_3343.h5,1,2,25.0,7,9,3,1,9,3,6,0,0
v2.5_3343.h5,1,5,19.0,11,5,1,11,3,1,0,2,0
v2.5_3343.h5,2,1,25.0,7,9,3,1,9,3,6,0,0
v2.5_3343.h5,2,4,31.0,10,16,2,8,16,1,2,0,1
v2.5_3343.h5,2,5,24.0,10,12,2,10,12,2,0,0,0
v2.5_3343.h5,2,7,28.0,13,11,2,13,11,0,0,0,2
v2.5_3343.h5,3,6,9.0,3,3,3,3,3,3,0,0,0
v2.5_3343.h5,3,8,58.0,14,26,10,10,26,8,4,0,2
v2.5_3343.h5,3,11,71.0,19,12,16,14,1,10,5,11,6
v2.5_3343.h5,3,10,35.0,11,18,3,10,18,1,1,0,2
v2.5_3343.h5,4,1,18.0,9,7,2,9,7,2,0,0,0
v2.5_3343.h5,4,0,53.0,19,11,3,18,0,1,1,11,2
v2.5_3343.h5,4,5,7.0,2,4,1,2,4,1,0,0,0
v2.5_3343.h5,4,7,13.0,5,5,2,5,5,1,0,0,1
v2.5_3343.h5,5,4,7.0,2,4,1,2,4,1,0,0,0
v2.5_3343.h5,5,1,19.0,11,5,1,11,3,1,0,2,0
v2.5_3343.h5,5,7,6.0,3,1,2,3,1,2,0,0,0
v2.5_3343.h5,5,9,53.0,9,23,5,7,11,3,2,12,2
v2.5_3343.h5,6,3,9.0,3,3,3,3,3,3,0,0,0
v2.5_3343.h5,6,8,51.0,11,23,11,7,23,11,4,0,0
v2.5_3343.h5,6,11,62.0,11,15,13,11,2,7,0,13,6
v2.5_3343.h5,6,10,28.0,8,15,4,7,15,4,1,0,0
v2.5_3343.h5,7,4,13.0,5,5,2,5,5,1,0,0,1
v2.5_3343.h5,7,8,72.0,12,22,11,4,7,11,8,15,0
v2.5_3343.h5,7,5,6.0,3,1,2,3,1,2,0,0,0
v2.5_3343.h5,7,9,57.0,9,22,5,4,10,5,5,12,0
v2.5_3343.h5,8,4,75.0,13,27,11,9,12,10,4,15,1
v2.5_3343.h5,8,1,75.0,22,20,11,18,5,8,4,15,3
v2.5_3343.h5,8,9,9.0,0,3,6,0,3,6,0,0,0
v2.5_3343.h5,8,10,23.0,4,8,7,0,8,7,4,0,0
v2.5_3343.h5,9,8,9.0,0,3,6,0,3,6,0,0,0
v2.5_3343.h5,9,4,60.0,10,27,5,9,15,4,1,12,1
v2.5_3343.h5,9,10,6.0,0,5,1,0,5,1,0,0,0
v2.5_3343.h5,9,7,57.0,9,22,5,4,10,5,5,12,0
v2.5_3343.h5,10,8,23.0,4,8,7,0,8,7,4,0,0
v2.5_3343.h5,10,6,28.0,8,15,4,7,15,4,1,0,0
v2.5_3343.h5,10,9,6.0,0,5,1,0,5,1,0,0,0
v2.5_3343.h5,10,7,47.0,8,20,4,4,15,4,4,5,0
v2.5_3343.h5,11,6,62.0,11,15,13,11,2,7,0,13,6
v2.5_3343.h5,11,3,71.0,19,12,16,14,1,10,5,11,6
v2.5_3343.h5,11,10,46.0,5,17,16,4,17,11,1,0,5
v2.5_3343.h5,11,9,54.0,5,23,17,4,22,12,1,1,5
v2.5_0392.h5,0,2,13.0,7,3,1,7,1,1,0,2,0
v2.5_0392.h5,0,4,33.0,13,13,4,13,12,2,0,1,2
v2.5_0392.h5,0,1,18.0,3,9,3,3,9,0,0,0,3
v2.5_0392.h5,0,3,22.0,10,4,3,10,1,1,0,3,2
v2.5_0392.h5,1,0,18.0,3,9,3,3,9,0,0,0,3
v2.5_0392.h5,1,2,15.0,4,10,1,4,10,1,0,0,0
v2.5_0392.h5,1,3,22.0,7,8,4,7,8,1,0,0,3
v2.5_0392.h5,1,8,97.0,18,33,9,17,2,6,1,31,3
v2.5_0392.h5,2,0,13.0,7,3,1,7,1,1,0,2,0
v2.5_0392.h5,2,4,22.0,6,11,3,6,11,1,0,0,2
v2.5_0392.h5,2,3,7.0,3,2,2,3,2,2,0,0,0
v2.5_0392.h5,2,1,15.0,4,10,1,4,10,1,0,0,0
v2.5_0392.h5,3,2,7.0,3,2,2,3,2,2,0,0,0
v2.5_0392.h5,3,0,22.0,10,4,3,10,1,1,0,3,2
v2.5_0392.h5,3,1,22.0,7,8,4,7,8,1,0,0,3
v2.5_0392.h5,3,8,73.0,11,33,5,10,10,5,1,23,0
v2.5_0392.h5,4,6,31.0,5,9,8,5,0,8,0,9,0
v2.5_0392.h5,4,2,22.0,6,11,3,6,11,1,0,0,2
v2.5_0392.h5,4,9,56.0,10,19,7,7,6,7,3,13,0
v2.5_0392.h5,4,3,19.0,3,13,3,3,13,3,0,0,0
v2.5_0392.h5,5,4,17.0,2,14,1,2,14,1,0,0,0
v2.5_0392.h5,5,6,26.0,3,14,9,3,14,9,0,0,0
v2.5_0392.h5,5,9,37.0,8,13,6,5,8,6,3,5,0
v2.5_0392.h5,5,10,21.0,12,3,5,12,3,4,0,0,1
v2.5_0392.h5,6,7,14.0,1,8,4,1,8,3,0,0,1
v2.5_0392.h5,6,4,31.0,5,9,8,5,0,8,0,9,0
v2.5_0392.h5,6,3,46.0,8,23,5,8,13,5,0,10,0
v2.5_0392.h5,6,9,29.0,5,6,15,2,6,15,3,0,0
v2.5_0392.h5,7,6,14.0,1,8,4,1,8,3,0,0,1
v2.5_0392.h5,7,4,49.0,6,17,13,6,8,11,0,9,2
v2.5_0392.h5,7,3,62.0,9,23,10,9,5,8,0,18,2
v2.5_0392.h5,7,8,29.0,3,15,6,1,15,3,2,0,3
v2.5_0392.h5,8,7,29.0,3,15,6,1,15,3,2,0,3
v2.5_0392.h5,8,2,82.0,16,33,7,13,12,7,3,21,0
v2.5_0392.h5,8,3,73.0,11,33,5,10,10,5,1,23,0
v2.5_0392.h5,8,1,97.0,18,33,9,17,2,6,1,31,3
v2.5_0392.h5,9,5,37.0,8,13,6,5,8,6,3,5,0
v2.5_0392.h5,9,4,56.0,10,19,7,7,6,7,3,13,0
v2.5_0392.h5,9,11,30.0,8,9,9,8,7,9,0,2,0
v2.5_0392.h5,9,10,46.0,9,15,10,7,11,10,2,4,0
v2.5_0392.h5,10,5,21.0,12,3,5,12,3,4,0,0,1
v2.5_0392.h5,10,6,31.0,9,17,5,9,17,5,0,0,0
v2.5_0392.h5,10,11,6.0,1,4,1,1,4,1,0,0,0
v2.5_0392.h5,10,9,46.0,9,15,10,7,11,10,2,4,0
v2.5_0392.h5,11,5,19.0,13,2,3,13,1,3,0,1,0
v2.5_0392.h5,11,6,33.0,10,13,7,10,13,6,0,0,1
v2.5_0392.h5,11,10,6.0,1,4,1,1,4,1,0,0,0
v2.5_0392.h5,11,9,30.0,8,9,9,8,7,9,0,2,0
v2.5_0242.h5,0,3,40.0,13,13,6,13,13,4,0,0,2
v2.5_0242.h5,0,4,55.0,14,28,8,13,28,6,1,0,2
v2.5_0242.h5,0,2,45.0,13,13,10,13,8,8,0,5,2
v2.5_0242.h5,0,7,26.0,19,2,1,19,1,0,0,1,1
v2.5_0242.h5,1,4,18.0,3,11,4,3,11,4,0,0,0
v2.5_0242.h5,1,9,28.0,16,7,3,16,6,2,0,1,1
v2.5_0242.h5,1,8,26.0,9,9,4,9,7,4,0,2,0
v2.5_0242.h5,1,5,28.0,5,17,4,5,17,2,0,0,2
v2.5_0242.h5,2,3,11.0,1,5,4,0,5,4,1,0,0
v2.5_0242.h5,2,0,45.0,13,13,10,13,8,8,0,5,2
v2.5_0242.h5,2,6,20.0,6,8,5,5,8,5,1,0,0
v2.5_0242.h5,2,7,27.0,7,8,9,6,7,8,1,1,1
v2.5_0242.h5,3,4,21.0,0,15,4,0,15,2,0,0,2
v2.5_0242.h5,3,0,40.0,13,13,6,13,13,4,0,0,2
v2.5_0242.h5,3,6,9.0,5,3,1,5,3,1,0,0,0
v2.5_0242.h5,3,2,11.0,1,5,4,0,5,4,1,0,0
v2.5_0242.h5,4,9,28.0,13,7,3,13,5,2,0,2,1
v2.5_0242.h5,4,3,21.0,0,15,4,0,15,2,0,0,2
v2.5_0242.h5,4,5,10.0,2,6,2,2,6,2,0,0,0
v2.5_0242.h5,4,8,14.0,6,4,1,6,4,0,0,0,1
v2.5_0242.h5,5,4,10.0,2,6,2,2,6,2,0,0,0
v2.5_0242.h5,5,3,11.0,2,9,0,2,9,0,0,0,0
v2.5_0242.h5,5,6,10.0,3,6,1,3,6,1,0,0,0
v2.5_0242.h5,5,8,16.0,4,10,2,4,10,2,0,0,0
v2.5_0242.h5,6,3,9.0,5,3,1,5,3,1,0,0,0
v2.5_0242.h5,6,4,22.0,5,12,4,5,12,3,0,0,1
v2.5_0242.h5,6,5,10.0,3,6,1,3,6,1,0,0,0
v2.5_0242.h5,6,2,20.0,6,8,5,5,8,5,1,0,0
v2.5_0242.h5,7,3,26.0,6,12,5,6,12,4,0,0,1
v2.5_0242.h5,7,0,26.0,19,2,1,19,1,0,0,1,1
v2.5_0242.h5,7,2,27.0,7,8,9,6,7,8,1,1,1
v2.5_0242.h5,7,6,27.0,3,15,4,1,15,3,2,0,1
v2.5_0242.h5,8,4,14.0,6,4,1,6,4,0,0,0,1
v2.5_0242.h5,8,9,16.0,7,4,2,7,1,2,0,3,0
v2.5_0242.h5,8,5,16.0,4,10,2,4,10,2,0,0,0
v2.5_0242.h5,8,1,26.0,9,9,4,9,7,4,0,2,0
v2.5_0242.h5,9,4,28.0,13,7,3,13,5,2,0,2,1
v2.5_0242.h5,9,10,43.0,13,13,7,12,8,3,1,5,4
v2.5_0242.h5,9,8,16.0,7,4,2,7,1,2,0,3,0
v2.5_0242.h5,9,5,28.0,11,13,1,11,11,0,0,2,1
v2.5_0242.h5,10,11,17.0,5,7,5,5,7,5,0,0,0
v2.5_0242.h5,10,9,43.0,13,13,7,12,8,3,1,5,4
v2.5_0242.h5,10,8,63.0,20,14,7,19,9,1,1,5,6
v2.5_0242.h5,10,1,65.0,29,11,7,28,2,5,1,9,2
v2.5_0242.h5,11,10,17.0,5,7,5,5,7,5,0,0,0
v2.5_0242.h5,11,9,70.0,22,16,4,17,1,2,5,15,2
v2.5_0242.h5,11,8,90.0,29,17,6,24,2,4,5,15,2
v2.5_0242.h5,11,5,104.0,33,27,5,28,12,2,5,15,3
v2.5_0298.h5,0,1,17.0,4,8,3,4,6,3,0,2,0
v2.5_0298.h5,0,2,35.0,17,9,3,15,8,0,2,1,3
v2.5_0298.h5,0,5,50.0,24,13,3,22,10,0,2,3,3
v2.5_0298.h5,0,4,40.0,19,16,5,19,16,5,0,0,0
v2.5_0298.h5,1,2,40.0,15,16,3,11,14,3,4,2,0
v2.5_0298.h5,1,8,76.0,29,20,6,25,9,6,4,11,0
v2.5_0298.h5,1,0,17.0,4,8,3,4,6,3,0,2,0
v2.5_0298.h5,1,5,27.0,18,4,4,18,4,3,0,0,1
v2.5_0298.h5,2,8,80.0,18,25,4,14,5,3,4,20,1
v2.5_0298.h5,2,6,68.0,22,14,9,9,12,5,13,2,4
v2.5_0298.h5,2,7,33.0,10,4,12,9,0,12,1,4,0
v2.5_0298.h5,2,3,54.0,15,16,7,2,14,6,13,2,1
v2.5_0298.h5,3,6,10.0,7,2,1,7,2,1,0,0,0
v2.5_0298.h5,3,2,54.0,15,16,7,2,14,6,13,2,1
v2.5_0298.h5,3,7,85.0,22,16,19,7,14,18,15,2,1
v2.5_0298.h5,3,0,73.0,19,23,7,17,22,6,2,1,1
v2.5_0298.h5,4,9,51.0,13,17,9,10,13,4,3,4,5
v2.5_0298.h5,4,1,33.0,15,10,8,15,10,8,0,0,0
v2.5_0298.h5,4,5,20.0,6,6,5,3,6,5,3,0,0
v2.5_0298.h5,4,10,40.0,10,18,10,10,16,10,0,2,0
v2.5_0298.h5,5,8,51.0,11,20,3,7,13,3,4,7,0
v2.5_0298.h5,5,1,27.0,18,4,4,18,4,3,0,0,1
v2.5_0298.h5,5,4,20.0,6,6,5,3,6,5,3,0,0
v2.5_0298.h5,5,7,62.0,10,22,13,2,18,12,8,4,1
v2.5_0298.h5,6,2,68.0,22,14,9,9,12,5,13,2,4
v2.5_0298.h5,6,8,96.0,12,37,11,5,17,8,7,20,3
v2.5_0298.h5,6,3,10.0,7,2,1,7,2,1,0,0,0
v2.5_0298.h5,6,7,99.0,22,14,21,0,12,17,22,2,4
v2.5_0298.h5,7,8,113.0,19,29,13,5,5,9,14,24,4
v2.5_0298.h5,7,2,33.0,10,4,12,9,0,12,1,4,0
v2.5_0298.h5,7,5,62.0,10,22,13,2,18,12,8,4,1
v2.5_0298.h5,7,3,85.0,22,16,19,7,14,18,15,2,1
v2.5_0298.h5,8,2,80.0,18,25,4,14,5,3,4,20,1
v2.5_0298.h5,8,11,52.0,5,10,18,5,1,18,0,9,0
v2.5_0298.h5,8,7,113.0,19,29,13,5,5,9,14,24,4
v2.5_0298.h5,8,5,51.0,11,20,3,7,13,3,4,7,0
v2.5_0298.h5,9,8,66.0,7,32,12,0,32,6,7,0,6
v2.5_0298.h5,9,1,72.0,25,23,17,25,23,12,0,0,5
v2.5_0298.h5,9,10,79.0,5,22,18,0,3,14,5,19,4
v2.5_0298.h5,9,4,51.0,13,17,9,10,13,4,3,4,5
v2.5_0298.h5,10,9,79.0,5,22,18,0,3,14,5,19,4
v2.5_0298.h5,10,8,73.0,9,37,9,0,35,8,9,2,1
